Protein_Name;Fraction1_Ctrl_Rep1;Fraction1_RNase_Rep1;Fraction1_Ctrl_Rep2;Fraction1_RNase_Rep2;Fraction1_Ctrl_Rep3;Fraction1_RNase_Rep3;Fraction2_Ctrl_Rep1;Fraction2_RNase_Rep1;Fraction2_Ctrl_Rep2;Fraction2_RNase_Rep2;Fraction2_Ctrl_Rep3;Fraction2_RNase_Rep3;Fraction3_Ctrl_Rep1;Fraction3_RNase_Rep1;Fraction3_Ctrl_Rep2;Fraction3_RNase_Rep2;Fraction3_Ctrl_Rep3;Fraction3_RNase_Rep3;Fraction4_Ctrl_Rep1;Fraction4_RNase_Rep1;Fraction4_Ctrl_Rep2;Fraction4_RNase_Rep2;Fraction4_Ctrl_Rep3;Fraction4_RNase_Rep3;Fraction5_Ctrl_Rep1;Fraction5_RNase_Rep1;Fraction5_Ctrl_Rep2;Fraction5_RNase_Rep2;Fraction5_Ctrl_Rep3;Fraction5_RNase_Rep3;Fraction6_Ctrl_Rep1;Fraction6_RNase_Rep1;Fraction6_Ctrl_Rep2;Fraction6_RNase_Rep2;Fraction6_Ctrl_Rep3;Fraction6_RNase_Rep3;Fraction7_Ctrl_Rep1;Fraction7_RNase_Rep1;Fraction7_Ctrl_Rep2;Fraction7_RNase_Rep2;Fraction7_Ctrl_Rep3;Fraction7_RNase_Rep3;Fraction8_Ctrl_Rep1;Fraction8_RNase_Rep1;Fraction8_Ctrl_Rep2;Fraction8_RNase_Rep2;Fraction8_Ctrl_Rep3;Fraction8_RNase_Rep3;Fraction9_Ctrl_Rep1;Fraction9_RNase_Rep1;Fraction9_Ctrl_Rep2;Fraction9_RNase_Rep2;Fraction9_Ctrl_Rep3;Fraction9_RNase_Rep3;Fraction10_Ctrl_Rep1;Fraction10_RNase_Rep1;Fraction10_Ctrl_Rep2;Fraction10_RNase_Rep2;Fraction10_Ctrl_Rep3;Fraction10_RNase_Rep3;Fraction11_Ctrl_Rep1;Fraction11_RNase_Rep1;Fraction11_Ctrl_Rep2;Fraction11_RNase_Rep2;Fraction11_Ctrl_Rep3;Fraction11_RNase_Rep3;Fraction12_Ctrl_Rep1;Fraction12_RNase_Rep1;Fraction12_Ctrl_Rep2;Fraction12_RNase_Rep2;Fraction12_Ctrl_Rep3;Fraction12_RNase_Rep3;Fraction13_Ctrl_Rep1;Fraction13_RNase_Rep1;Fraction13_Ctrl_Rep2;Fraction13_RNase_Rep2;Fraction13_Ctrl_Rep3;Fraction13_RNase_Rep3;Fraction14_Ctrl_Rep1;Fraction14_RNase_Rep1;Fraction14_Ctrl_Rep2;Fraction14_RNase_Rep2;Fraction14_Ctrl_Rep3;Fraction14_RNase_Rep3;Fraction15_Ctrl_Rep1;Fraction15_RNase_Rep1;Fraction15_Ctrl_Rep2;Fraction15_RNase_Rep2;Fraction15_Ctrl_Rep3;Fraction15_RNase_Rep3;Fraction16_Ctrl_Rep1;Fraction16_RNase_Rep1;Fraction16_Ctrl_Rep2;Fraction16_RNase_Rep2;Fraction16_Ctrl_Rep3;Fraction16_RNase_Rep3;Fraction17_Ctrl_Rep1;Fraction17_RNase_Rep1;Fraction17_Ctrl_Rep2;Fraction17_RNase_Rep2;Fraction17_Ctrl_Rep3;Fraction17_RNase_Rep3;Fraction18_Ctrl_Rep1;Fraction18_RNase_Rep1;Fraction18_Ctrl_Rep2;Fraction18_RNase_Rep2;Fraction18_Ctrl_Rep3;Fraction18_RNase_Rep3;Fraction19_Ctrl_Rep1;Fraction19_RNase_Rep1;Fraction19_Ctrl_Rep2;Fraction19_RNase_Rep2;Fraction19_Ctrl_Rep3;Fraction19_RNase_Rep3;Fraction20_Ctrl_Rep1;Fraction20_RNase_Rep1;Fraction20_Ctrl_Rep2;Fraction20_RNase_Rep2;Fraction20_Ctrl_Rep3;Fraction20_RNase_Rep3;Fraction21_Ctrl_Rep1;Fraction21_RNase_Rep1;Fraction21_Ctrl_Rep2;Fraction21_RNase_Rep2;Fraction21_Ctrl_Rep3;Fraction21_RNase_Rep3;Fraction22_Ctrl_Rep1;Fraction22_RNase_Rep1;Fraction22_Ctrl_Rep2;Fraction22_RNase_Rep2;Fraction22_Ctrl_Rep3;Fraction22_RNase_Rep3;Fraction23_Ctrl_Rep1;Fraction23_RNase_Rep1;Fraction23_Ctrl_Rep2;Fraction23_RNase_Rep2;Fraction23_Ctrl_Rep3;Fraction23_RNase_Rep3;Fraction24_Ctrl_Rep1;Fraction24_RNase_Rep1;Fraction24_Ctrl_Rep2;Fraction24_RNase_Rep2;Fraction24_Ctrl_Rep3;Fraction24_RNase_Rep3;Fraction25_Ctrl_Rep1;Fraction25_RNase_Rep1;Fraction25_Ctrl_Rep2;Fraction25_RNase_Rep2;Fraction25_Ctrl_Rep3;Fraction25_RNase_Rep3
RRBP1_HUMAN;12724.249;1110042.916;30762.407;1107058.15;58777.031;6689159;20820.493;3814118.484;90149.845;25843161.1;24113.96;2789499.503;99639.576;33179081.89;224604.11;40326993.01;568586.87;66051093.13;181896.98;52918037.49;349439.651;59603077.57;309661.45;54650622.26;499142.936;12031207.83;128122.08;39602748.74;202479.413;59034851.5;462073.819;15107901.1;207153.803;14200377.75;248110.808;23238919.06;1197383.093;7082863.325;296149.65;7766254.78;312443.578;7605911.25;1049909.144;4704619.772;1792910.79;13731026.99;1357369.663;13350355.26;571210.35;2572472.27;694372.06;1827091.3;973320;3671452.24;1747903.199;9559124.09;1462348.74;8822219.55;1546809.95;9350371.9;1707070.631;11406154.02;1882144.76;12206957.08;1866379.292;10349457.21;2108401.33;9908253.26;1635240.842;12511721.82;2222409.128;10783663.8;1605956.39;6640119.75;2207314.032;10610024.9;2065436.217;7976553.21;1099461.353;3099523.98;1140063.764;3553569.014;1129098.167;3703479.613;1947143.88;2787239.318;2155911.034;2938781.776;2115653.833;3119489.031;1638848.319;1236693.66;1489052.713;1490643.648;1618309.193;1462163.37;4007541.53;1349245.387;3988885.538;1726764.044;3886102.234;1459570.004;19812356.66;1130221.29;21811558.23;1091544.745;20108634.3;1104434.188;16206442.8;478951.898;15445072.77;774097.281;13222049.68;747373.545;15499255.24;533506.403;15549351.1;824516.591;14858708.44;584269.888;13981651.61;460074.441;13597582.02;391462.043;14032009.14;549548.819;8102401.908;556515.098;8082954.48;504782.148;8471310.342;242368.05;3808926.879;828784.885;3516532.96;569499.779;2874549.55;336121.781;2331139.414;1228154.238;2151539.305;974897.763;1721298.266;558528.589;1088335.976;6896393.262;1390720.885;1262686.435;1186166.083;1770647.173
CH60_HUMAN;5742.373;4428.05;11044.668;12545.964;12998.619;530839.1;40627.684;23704.224;36576.006;2313000.66;70471.22;21512.893;954271.748;1200979.569;872947.85;1357324.49;1871682.757;12838941.6;9356496.105;8830766.492;12682624.6;12542946.66;9887834.637;53836591.92;42591154.11;5659825.395;7557987.521;24768027.85;9619612.351;52877529.69;85144609.75;8532830.032;10436845.07;42781004.09;11555730.72;52209457.35;88267296.7;13490995.78;10799919.28;13798715.09;11145026.13;18307104.65;6342269.503;1630271.379;52564983.78;42156018.47;5310387.936;43035345.85;9424057.76;8412995.85;8872769.43;7173080.37;13742844.03;15314719.51;38838156.77;119214381.8;16642727.62;23528854.8;19274968.12;27182407.95;103655410.1;95173616.77;93878251.56;114910785.9;94753569.65;35324469.42;142224354.1;105430313.1;96098901.72;107387742.8;129235044.7;110070105.5;85854397.04;43770607.13;85600913.95;77553155.85;80492792.22;90424402.03;26273374.45;13159449.13;26114108.74;27585785.56;24879163.62;24194880.58;8027515.95;4104925.72;7688652.01;7296785.99;8359128.78;5414510.44;2480027.49;1565535.639;3756167.73;2985816.213;3829285.88;2084324.12;2562022.18;706022.72;2214953.36;1293323.24;2209044.556;989003.41;1454678.43;545725.298;1488192.06;622916.07;1395033.373;688571.42;1729486.27;267645.587;1530095.97;528333.396;1341050.92;397057.87;1416680.17;244893.63;1072583.38;459373.658;1168724.36;290748.937;877726.68;121145.81;791261.6;123788.75;718559.36;160012.24;676488.2;125286.039;621209.909;237993.235;631023.375;126724.857;510238.552;275382.366;357189.9;168594.92;369986.287;136780.677;447399.901;443348.52;360584.78;224738.506;306676.784;174487.642;630712.25;1169760.71;737351.91;628123.64;547380.01;635444.68
ACTBL_HUMAN;41190.071;83778.212;50552.276;61837.064;62518.194;771924.8;151140.297;102824.618;116835.557;2127786.54;238315.13;114866.441;2041694.661;1913037.416;2409275.809;1693859.442;3334279.411;9733084;14220358.31;8700859.284;21232641.9;11406799.92;16782949.82;41958058.84;44771482.94;4239852.539;7831349.868;15356697.05;9158164.096;35892026.4;68951119.74;5196475.37;9328140.019;34703704.48;9177075.69;29825551.26;137630537.5;9929577.138;12581008.06;9531115.49;12083797.62;9273347.033;12118263.64;3197915.549;127992158;69616000.9;10009216.4;67380160.7;31484623.41;20201780.94;39788974.41;13676284.47;55037242.03;35755947.4;42489991.44;28026606.09;24570528.24;25229691.8;33047028.44;24483150.46;29241024.09;26299095.55;29208046.81;26561531.58;29594070.97;4830849.003;28247297.88;30386936.53;20741363.25;29131437.35;29387181.44;29730546.55;16951021.42;19762115.63;21544923.35;23576089.11;21426621.4;23783180.61;10854119.75;11142578.95;11715206.22;12116149.03;13389076;12527926.93;10305966.62;8209148.464;9565587.54;8845711.403;10767978.21;8459502.834;7371775.68;5235015.55;6898516.19;6766162.55;8991434.31;6434428.17;10410007.5;6325422.937;9981915.299;6790914.913;12733031.72;6643716.079;15864717.04;33217594.42;13415769.52;4648495.84;25545542.6;4490235.511;38256794.23;18451526.3;23393631.59;41279310.28;42951624.25;42502124.7;50925866.85;17540651.96;27117824.28;31978514.71;28946941.78;22500185.62;20798079.59;10075651.51;23154420.25;10923393.53;14920314.42;17964914.03;11210561.08;5602786.74;3819388.31;5577350.98;7196731.92;4508215.6;2871832.078;10682056.07;1714638.008;4857829.913;2448388.812;3932197.652;3740335.374;9740118.12;1213278.771;6754729.866;1110550.162;4961792.441;982166.577;10824723.5;808796.645;5046149.437;1011890.598;5137687.26
NPM_HUMAN;40343.57;95532.8;59101.39;71148.39;42976.4;255172.6;191064.12;120981.328;157853.66;717313.8;322445.65;95178.47;1435547.64;909449.4;2089871.61;1104138.753;1994482.44;2216216.75;3705148.6;2268380.98;4044465.7;2657351.7;3893330.6;3666418.9;5880799.3;562474.67;2616372.44;2592465.45;1928288.86;3086447.4;11180137.26;2670768.99;13885805.62;3774294.043;13968054.36;3315282.8;37788421.49;7039083.157;18089738.38;4453116.337;37090197.98;5602952.17;40791501.88;2057535.408;46110819.85;7277740.989;50073741.37;5665941.582;33412739.6;6357297.813;34166685.7;5390281.928;39183407.3;6699471.55;55486277.86;35490097.34;47627689.38;23489898.2;56520189.57;27224308.66;44868246.36;51976892.99;44780077.38;44441029.18;48285359.69;47710520.25;19474942.25;33458997.51;15326178.88;31993716.1;20319567.11;31912868.08;14943351.64;30097245.12;17567927.92;35181508.18;15304631;36840079.73;4106209.722;8241899.25;4499479.31;9104046.73;3754074.912;9476401.67;3564139.741;6825074.489;3409871.145;6251712.8;3397909.091;6495157.839;3289931.519;5474061.16;2780937.2;5481645.43;2713168.74;5564090.84;3301179.232;3280751.338;3011435.943;3798433.658;3182587.204;3724836.492;26477444.07;4737715.343;32394705.27;4463101.969;36343455.13;4307335.38;49104732.9;2306309.797;47283518.4;2952027.803;40044370.63;3441296.228;19287409.09;1731594.974;20763920.62;2024472.012;18997591.2;1802572.842;13771072.06;1438932.616;13084103.91;1253559.013;13592653.19;1537420.765;4913967.283;1462916.808;5611775.638;1461675.002;5162953.296;779288.452;4225905.863;5466772.964;3603705.515;2887217.549;3025293.506;2095381.394;3375646.375;7153768.425;2982416.759;8050755.291;1815240.523;3729362.013;1501718.059;16911315.07;1936211.922;4715815.703;1556398.52;5035913.809
FLNA_HUMAN;0;0;0;0;0;0;0;0;0;5870.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1916334.8;386662.59;351325.96;2603318.7;369268.649;1170557.51;8000889.84;4149313.59;873908.873;1019415.629;982338.251;1495612.93;3950001.044;4175441.27;23844288.9;35520673.46;5751359.45;24099632.81;44624347.37;39070214.78;46998598.29;41787629.92;60941105.77;80579830.45;103594982.2;41002438.32;58476210.13;64930190.07;78642523.09;53516799.68;31582239.43;20458619.65;32101868.34;31721438.01;32611383.17;6541484.132;9314731.528;8492223.729;8780513.616;14639308.07;11708822.69;10178622.87;5653219.84;4501242.76;6944032.5;6790079.53;6596271.58;5181995.96;658800.68;577698.07;696602.98;985219.885;717034.216;735127.78;236858.166;191723.458;208702.2;229870.314;280730.81;236475.036;192966.44;129699.61;177990.95;142882.06;215727.21;196820.52;214111.79;92183.98;175658.77;122117.09;239712.12;131709.05;1782632.593;2087819.08;1443956.405;474963.212;2773428.43;598318.567;3531458.46;1471787.093;1998593.37;2321318.57;3018936.07;2627726.698;3454325.68;1334755.646;1669926.768;2524322.289;2031961.88;2036495.293;786270.322;415367.006;653639.6;510459.904;564339.859;717724.023;692880.802;415774.433;344068.314;490797.476;512334.7;317426.358;348354.06;795924.92;210518.813;496374.338;249133.43;379847.602;439363.604;902954.794;181151.102;668572.531;167793.691;497918.907;175537.141;693483.63;201187.849;366910.164;191284.348;379187.198
ATPB_HUMAN;1467.186;2816.2;3065.68;1895.52;3641.01;65477.11;7300.722;3507.61;8927.036;475242.92;21709.035;5856.518;138183.651;135589.526;128387.335;167509.47;252369.73;1518981.31;1836822.597;1115000.983;2301382.032;1531493.334;1959673.965;7007813.66;8767006.23;690997.35;1346620.125;6830782.39;1904640.941;9382655.46;15336640.7;1540639.146;2020644.997;8341712.01;2416997.024;10851416.97;14399779.99;2173914.925;1336677.42;1583662.38;1349877.66;1872394.56;1461367.19;1316498.06;14354320.8;18821210.8;1539762;14387825.1;18071451.36;21022026.85;14073173.25;18767260.74;19804624.25;32765735.98;35493923.66;27977707.35;17634747.35;23364472.37;22584179.05;21429148.9;19958110.14;19399854.9;20020296.77;23606881.24;19280062.7;3976156.71;19301829.27;19824003.84;13389160.8;19955360.26;18237096.63;18707421.15;18700277.55;15699134.42;19139929.23;19204288.24;15534441.96;21109340.04;12166955.41;9232560.444;12817043.92;16614360.21;12478221.57;15960509.46;7181163.57;5045317.9;9986791.96;7455816.56;8493328.44;7046744.78;3483795.524;1699445.857;4145544.98;2231538.428;4091039.67;2528786.766;8744197.59;1559355.533;6679681.07;2539140.997;6148309.88;2576045.11;5821768.8;1056314.64;5337999.65;1297822.135;4473368.81;1435116.616;3049171.47;458386.048;2721304.88;758659.701;2299573.51;645913.66;2091739.25;306319.298;1606398.878;570352.903;1731124.475;435263.909;1040161.73;106625.813;919805.86;121483.859;859746.02;161560.956;650264.75;106606.675;740753.35;204657.106;687822.5;106806.886;223089.419;131427.028;181091.052;84429.109;162307.317;54984.755;153095.347;190221.13;144408.588;88523.646;106581.094;82737.051;201326.087;653882.217;288020.814;254286.519;195209.214;346225.038
K2C8_HUMAN;124278.596;115647.899;54088.611;59034.362;109513.537;593742.66;43475.207;38380.888;48294.598;2158978;41778.918;39785.808;656580.712;983414.375;955143.098;1083978.123;897043.808;8239564.48;2753381.19;3073964.85;4435145.43;3294557.38;2993376.7;23195222.1;9582386.48;3436548.224;4154132.36;6162825.91;1947173.778;11698495.48;35058776.1;5319939.47;5236423.71;43998783.7;3756427.487;23889886.4;114362687.3;17242820.57;13943844.88;15710124.8;10830007.58;18168325.44;9208583.63;2367287.012;86148290.6;63658608.9;10732468.71;62582904.5;11426173.88;7133114.07;13425818.78;7876654.31;18555537.73;16529228.2;22471285.26;13863310.13;14311401.53;18024634.05;21025964.99;14813534.69;10500706.31;9590455.47;11859947.72;13179981.5;12282437.42;2162653.489;9488065.185;10979974.77;8107453.004;12772814.41;10868592.83;10744063.62;11365854.42;11095625.99;13180951.88;12842950;12298988.38;12638012.27;2920722.505;2554483.56;3173465.329;3285574.11;3374966.888;3443594.902;4266256.27;3312739.77;5216430.64;4070005.94;5045149.91;4001207.62;1995387.865;1415763.52;2218524.32;1964902.935;2411810.33;1941832.03;2216208.02;1155493.036;2302913.36;1644876.12;2069290.27;1390632.7;947228.11;1104814.96;952332.3;485638.28;1024964.79;495286.12;1687275.06;653455.96;1439699.96;1442566.25;1919416.98;1579330.673;1436657.58;406236.925;996588.63;862064.975;1026028.66;564166.68;661814.184;222216.747;652360.148;183989.525;558891.77;365717.61;299657.978;130634.56;202350.331;130074.143;276424.711;102517.164;100508.93;123547.33;83385.812;89881.779;90937.94;67376.932;276930.21;374961.763;168627.599;242894.293;168781.926;214369.593;161804.827;1881814.18;194961.123;507651.29;187341.828;731121.25
U520_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140657.23;108590.56;114090.94;59607.83;171099.5;152591.16;3234513.33;1559641.34;1513897.83;1222785.25;2134041.67;1382952.86;687486.46;881016.97;658217.62;724224.82;724375.98;100445.696;2681565.76;6438642.62;1850131.8;4906279.13;2498645.42;5740274.66;10024967.2;11278912.6;10667584.87;10724486.03;10312481.53;11547924.41;4281767.955;5137115.823;4537217.533;6350627.25;4696673.237;7157355.065;2684583.668;2756372.76;2934432.76;3899360.555;3010347.94;3873509.685;2069655.568;1621445.375;2329629.886;2424165.104;2556283.13;2475256.25;3835563.59;1526560.05;3822345.074;2308256.212;3403992.81;1929574.66;2157316.47;766193.777;2073112.043;741986.996;2112528.64;790757.775;7021812.51;404100.526;7304026.99;666835.596;5649774.613;591329.149;6959956.08;286046.182;6169623.172;485840.594;5761357.12;388013.795;4059766.28;197995.636;3840663.88;203589.75;3719150.26;222396.706;2872459.33;222081.574;2630702.909;237833.967;2852490.68;185039.125;918874.78;450540.103;867837.559;231479.822;732722.439;226253.962;812242.94;887910.487;784883.45;667605.745;643178.745;554990.038;392377.535;2237531.55;559262.962;603898.027;443377.581;991651.37
ATPA_HUMAN;435.4;699.631;1776.46;2099.66;1972.65;17239.2;4811.216;2719.14;4397.499;82890.66;5471.817;2810.321;54035.215;75314.79;71985.807;89003.08;81426.94;601873.4;952664.31;1109808.55;1183479.2;1520613.38;972273.92;5868139.8;2279370.25;451404.592;413508.306;1662062.78;504215.597;3535116.05;6348796.9;1050355.83;885243.569;6467398.86;1012289.724;4979207.17;13115931;2608714.86;1260378.45;1516949.03;1326855.27;1986354.22;2428356.457;1866576.51;22498116.47;30167031.2;3544813;22979486.14;21203096.12;23842353.33;16657716.48;13732497.44;27262783.91;36561036.24;53446383.25;45120419.55;26422005.94;33823737.7;35641632.23;37190092.7;42615957.89;40810169.74;41834069.87;49227007.78;42079288.59;8749534.647;31149700.94;35146531.22;24542959.15;31100305.92;30424878.62;31174180.22;24483393.65;24989033.32;30036018.03;31212761.52;27185588.96;37417410.31;15932457.47;15731161.52;17808106.36;19962036.57;20447455.18;22104112.09;13755942.87;8562609.095;14922383.54;12968850.45;15470992.7;12090173.17;7469796.36;3301743.53;8624027.42;5600611.05;10196431.62;5270811.97;8496038.86;1970691.997;8156221.49;2981539.374;7098139.82;2646940.4;8455061.597;1669872.307;8385784.17;2058230.677;7431320.541;2055746.86;5496750.62;691896.177;4979763.03;1305031.719;4030254.34;902519.226;2817374.92;375804.345;2599236.56;684891.803;2466234.22;483203.747;2226804.89;213277.651;2369067.61;273209.41;2058465.59;295730.611;1276433.37;166500.89;1137718.546;275333.631;1222556.555;158269.096;471221.15;286012.876;389391.96;146879.24;367180.867;108634.744;272778.79;303545.61;261582.97;126050.336;206388.52;113360.534;357368.77;1055153.45;463804.777;368338.81;344870.42;497981.796
DESP_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6444.87;2761.03;3732.04;23259.8;3354.94;7782.21;6624.64;4931.79;542.856;1936.44;621.871;2059.57;395343.818;514903.722;3540973.21;7707223.35;357209.391;5510273.67;8301137.546;9050704.29;9087641.484;8081649.688;12333178.41;17093365.75;18680552.49;9790215.248;9813333.182;12162108.32;13804718.9;11728093.08;10890778.28;7708966.353;10763332.08;10628607.18;11423371.74;1925321.8;5760939.86;5175336.3;4313363.11;6440130.34;6259886.66;5879086.44;4058236.46;3230031.97;4869179.37;4729302.23;4822216.34;4265297.84;1423901.5;980277.31;1490508.8;1595455.23;1502035.49;1498520.66;1635641.4;701551.77;1910194.07;992396.273;1888810.01;891091.619;686965.93;238790.969;759890.232;344668.409;785990.432;367275.189;1639811.25;313765.669;1620143.898;480021.28;1404503.91;391829.165;1913059.591;268170.484;1815658.325;210138.741;1571637.032;228763.247;1426427.585;104724.123;1369054.81;177243.029;1156392.291;178571.613;798109.95;69447.376;671636.04;128856.376;656101.39;96520.661;396385.99;40024.854;379276.122;42285.441;374818.148;48045.144;425694.696;75761.94;408313.646;91119.465;442958.11;46752.402;215304.03;138552.81;207829.44;79322.646;180132.6;54419.529;446616.612;522907.441;408216.087;382433.749;362118.557;235354.456;206494.982;1210661.67;275657.77;352590.638;218238.683;498725.978
HSP71_HUMAN;4234.434;8685.958;8432.175;8926.764;12683.777;441372.28;13394.504;10831.875;17073.842;1578987.16;17484.739;10102.77;329424.673;451932.766;457125.962;375839.888;763231.147;8462519.59;2130262.36;1633007.249;5032169.11;1974919.759;2784250.11;18935604.01;11841841.13;2139496.478;2333597.95;4783790.42;1934918.663;11251262.5;44090487.69;3977959.79;5264354.215;37244730.8;4648568.025;24751016.07;83498810.68;7501060.54;6094460.193;7443481.561;5614237.977;6937956.548;4461717.95;2403486.677;70501090.6;64066545.44;3570623.787;63237430.17;9457838.13;7403204.58;11382195.59;8787553.27;15225474.53;18976553;21711992.31;14784024.57;12304056.63;18434554.7;17427990.56;16248631.28;7979541.9;7335189.39;8688916.7;10300652;8719034.5;1737492.86;6594076.425;6693032.607;5122481.867;8780769.579;7296387.994;7845332.375;5755517.33;5235220.487;7135886.32;7447334.9;6957811.17;7172157.79;1813716.4;1756678.93;2141065.42;2443796.03;2418290.77;2359075.99;1826769.161;1378399.47;2055975.42;1749312.9;2219296.34;1602232.02;1393810.03;710824.447;1568553.39;1003534.81;1712189.96;970069.134;1885946.93;728189.448;2048639;1006934.36;1812943.64;855697.927;2054510.32;672284.011;2187679.14;613056.167;2026817.66;657347.544;2146956.195;284824.13;1862054.55;468873.919;1523635.158;407937.294;1333954.89;182464.616;1098112.45;298440.132;1177724.18;240328.141;752502.1;105713.559;756960.35;119837.474;700701.22;129830.516;470624.923;90371.47;485135.153;119221.183;524316.75;61790.619;188767.528;106704.587;165894.155;62923.629;168724.43;38060.196;177266.713;175456.867;168985.26;120443.19;170157.344;69215.543;127800.32;429415.015;158366.944;157700.928;131211.34;162656.652
PRP8_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;728334.44;2134185.46;441507.929;1502253.95;644768.86;1872503.28;6947704.059;7421255.536;7321084.076;7207608.861;6447924.57;8094900.419;4242423.376;4687377.079;4490440.813;6200571.287;4546984.642;6585926.031;2594764.332;2602253.235;3038774.064;3723753.744;3016474.566;3738639.959;1168891.84;929569.72;1307360.61;1311798.4;1354093.77;1407604.62;2377416.5;765582.015;2220844.38;1238371.59;2023214.63;1077793.742;1258444.18;358470.481;1251016.38;419589.354;1227607.67;401642.83;5886532.17;295412.671;6181818.14;488289.102;4841519.965;466169.169;5890571.938;205831.888;5093438.108;371026.08;4777970.064;281664.139;3327967.076;121470.843;2987134.09;111081.369;3033675.35;152354.083;2730734.94;200950.319;2814672.195;215553.983;2883898.544;139187.369;943145.3;325736.827;923496.471;187310.351;755716.207;161298.794;590130.543;475386.991;589962.948;370633.702;447888.73;291641.277;283424.803;1488096.02;446446.447;416463.79;334623.145;672213.554
TCOF_HUMAN;9353.13;2156.73;9745.78;2142.56;9530.89;25549.4;9935.804;8327.822;7297.324;225463.9;33150.461;6465.7;35873.31;41952.44;42164.671;51556.24;61363.19;312352.7;225978.904;253409.6;321365.784;354032.12;290854.76;1282651.19;859609;372112.68;527332.26;860666.84;365025.55;1411362.2;3755423;2701145.951;1895496.701;8540144.4;1651468.852;4532198.74;7175858.373;15102128;4038596.456;10311454.06;4077991.723;11858179.12;2712747.607;4761932.11;5355482.39;17922935.37;3119823.81;15388186.27;2593897.079;8035306.314;2885575.969;8078599.169;3414657.857;14498901.7;3671948.93;7246281.87;2795293.43;9760980.08;3329839.02;8883688.09;1888904.99;3955827.698;1877507.32;4660151.958;1986965.12;2407293.737;2330786.86;4107632.64;1898247.43;5625448.73;2578648.13;4993513.87;3331637.22;3387229.51;3876687.898;5155219.38;3787946.99;4351806.937;962199.76;611108.513;996417.898;771046.683;1029157.579;755316.19;3638193.38;597242.311;4181736.5;694693.841;4304519.03;653025.884;4276078.492;233380.911;4508996.836;310606.327;4785111.33;290172.25;5574343.548;282510.984;5817185.4;364192.874;5407068.76;286654.472;16829703.21;294576.913;19491039.05;243974.831;18786107.93;253115.11;17393985.63;81794.862;16380127.61;217418.549;13615425.46;194322.524;8700454.15;104786.747;8372877.23;156909.296;7967832.793;131900.886;4770497.93;131981.969;4866055.36;99354.973;5039246.24;109933.765;3009660.39;127169.175;2766167.72;104892.983;3185946.95;58311.811;1488561.46;358065.85;1328803.327;166775.577;1046525.268;154318.718;971243.059;570363.356;924957.116;441402.09;682667.892;286626.455;484596.84;1212543.145;711771.14;294623.576;599884.37;412554.08
